game_code,game_date,game_time,home_code,home_name,home_link,away_code,away_name,away_link,arena
BOS-PHI-10182022,10-18-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,TD Garden
GSW-LAL-10182022,10-18-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Chase Center
DET-ORL-10192022,10-19-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Little Caesars Arena
IND-WAS-10192022,10-19-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Gainbridge Fieldhouse
ATL-HOU-10192022,10-19-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,State Farm Arena
BRK-NOP-10192022,10-19-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Barclays Center
MEM-NYK-10192022,10-19-2022,7:30p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,FedEx Forum
MIA-CHI-10192022,10-19-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,FTX Arena
TOR-CLE-10192022,10-19-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Scotiabank Arena
MIN-OKC-10192022,10-19-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Target Center
SAS-CHO-10192022,10-19-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,AT&T Center
UTA-DEN-10192022,10-19-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Vivint Arena
PHO-DAL-10192022,10-19-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Footprint Center
SAC-POR-10192022,10-19-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Golden 1 Center
PHI-MIL-10202022,10-20-2022,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Wells Fargo Center
LAL-LAC-10202022,10-20-2022,10:00p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Crypto.com Arena
CHO-NOP-10212022,10-21-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Spectrum Center
IND-SAS-10212022,10-21-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Gainbridge Fieldhouse
WAS-CHI-10212022,10-21-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Capital One Arena
ATL-ORL-10212022,10-21-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,State Farm Arena
BRK-TOR-10212022,10-21-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Barclays Center
MIA-BOS-10212022,10-21-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,FTX Arena
NYK-DET-10212022,10-21-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Madison Square Garden (IV)
HOU-MEM-10212022,10-21-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Toyota Center
MIN-UTA-10212022,10-21-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Target Center
GSW-DEN-10212022,10-21-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Chase Center
POR-PHO-10212022,10-21-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Moda Center
PHI-SAS-10222022,10-22-2022,6:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Wells Fargo Center
IND-DET-10222022,10-22-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Gainbridge Fieldhouse
ORL-BOS-10222022,10-22-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Amway Center
CHI-CLE-10222022,10-22-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,United Center
MIA-TOR-10222022,10-22-2022,8:00p,MIA,Miami Heat,/teams/MIA/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,FTX Arena
MIL-HOU-10222022,10-22-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Fiserv Forum
DAL-MEM-10222022,10-22-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,American Airlines Center
DEN-OKC-10222022,10-22-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Ball Arena
SAC-LAC-10222022,10-22-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Golden 1 Center
LAL-POR-10232022,10-23-2022,3:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Crypto.com Arena
ATL-CHO-10232022,10-23-2022,5:00p,ATL,Atlanta Hawks,/teams/ATL/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,State Farm Arena
CLE-WAS-10232022,10-23-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Rocket Mortgage Fieldhouse
NOP-UTA-10232022,10-23-2022,7:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Smoothie King Center
OKC-MIN-10232022,10-23-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Paycom Center
GSW-SAC-10232022,10-23-2022,8:30p,GSW,Golden State Warriors,/teams/GSW/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Chase Center
LAC-PHO-10232022,10-23-2022,10:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Crypto.com Arena
PHI-IND-10242022,10-24-2022,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Wells Fargo Center
MIA-TOR-10242022,10-24-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,FTX Arena
NYK-ORL-10242022,10-24-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Madison Square Garden (IV)
CHI-BOS-10242022,10-24-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,United Center
HOU-UTA-10242022,10-24-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Toyota Center
MEM-BRK-10242022,10-24-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,FedEx Forum
MIN-SAS-10242022,10-24-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Target Center
POR-DEN-10242022,10-24-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Moda Center
WAS-DET-10252022,10-25-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Capital One Arena
NOP-DAL-10252022,10-25-2022,7:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Smoothie King Center
OKC-LAC-10252022,10-25-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Paycom Center
PHO-GSW-10252022,10-25-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Footprint Center
CLE-ORL-10262022,10-26-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Rocket Mortgage Fieldhouse
DET-ATL-10262022,10-26-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Little Caesars Arena
MIL-BRK-10262022,10-26-2022,7:30p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Fiserv Forum
NYK-CHO-10262022,10-26-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Madison Square Garden (IV)
TOR-PHI-10262022,10-26-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Scotiabank Arena
CHI-IND-10262022,10-26-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,United Center
MIN-SAS-10262022,10-26-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Target Center
UTA-HOU-10262022,10-26-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Vivint Arena
DEN-LAL-10262022,10-26-2022,10:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Ball Arena
POR-MIA-10262022,10-26-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Moda Center
BRK-DAL-10272022,10-27-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Barclays Center
OKC-LAC-10272022,10-27-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Paycom Center
GSW-MIA-10272022,10-27-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Chase Center
SAC-MEM-10272022,10-27-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Golden 1 Center
DET-ATL-10282022,10-28-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Little Caesars Arena
ORL-CHO-10282022,10-28-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Amway Center
BOS-CLE-10282022,10-28-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,TD Garden
TOR-PHI-10282022,10-28-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Scotiabank Arena
WAS-IND-10282022,10-28-2022,7:30p,WAS,Washington Wizards,/teams/WAS/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Capital One Arena
MIL-NYK-10282022,10-28-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Fiserv Forum
MIN-LAL-10282022,10-28-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Target Center
SAS-CHI-10282022,10-28-2022,8:30p,SAS,San Antonio Spurs,/teams/SAS/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,AT&T Center
DEN-UTA-10282022,10-28-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Ball Arena
PHO-NOP-10282022,10-28-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Footprint Center
POR-HOU-10282022,10-28-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Moda Center
SAC-MIA-10292022,10-29-2022,6:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Golden 1 Center
CHO-GSW-10292022,10-29-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Spectrum Center
BRK-IND-10292022,10-29-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Barclays Center
CHI-PHI-10292022,10-29-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,United Center
MIL-ATL-10292022,10-29-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Fiserv Forum
DAL-OKC-10292022,10-29-2022,9:00p,DAL,Dallas Mavericks,/teams/DAL/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,American Airlines Center
UTA-MEM-10292022,10-29-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Vivint Arena
LAC-NOP-10302022,10-30-2022,3:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Crypto.com Arena
BOS-WAS-10302022,10-30-2022,6:00p,BOS,Boston Celtics,/teams/BOS/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,TD Garden
CLE-NYK-10302022,10-30-2022,6:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Rocket Mortgage Fieldhouse
DET-GSW-10302022,10-30-2022,6:00p,DET,Detroit Pistons,/teams/DET/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Little Caesars Arena
SAS-MIN-10302022,10-30-2022,7:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,AT&T Center
DAL-ORL-10302022,10-30-2022,7:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,American Airlines Center
PHO-HOU-10302022,10-30-2022,9:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Footprint Center
LAL-DEN-10302022,10-30-2022,9:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Crypto.com Arena
CHO-SAC-10312022,10-31-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Spectrum Center
WAS-PHI-10312022,10-31-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Capital One Arena
BRK-IND-10312022,10-31-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Barclays Center
TOR-ATL-10312022,10-31-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Scotiabank Arena
MIL-DET-10312022,10-31-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Fiserv Forum
UTA-MEM-10312022,10-31-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Vivint Arena
LAC-HOU-10312022,10-31-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Crypto.com Arena
BRK-CHI-11=12022,11-=1-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Barclays Center
MIA-GSW-11=12022,11-=1-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,FTX Arena
OKC-ORL-11=12022,11-=1-2022,7:30p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Paycom Center
PHO-MIN-11=12022,11-=1-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Footprint Center
CLE-BOS-11=22022,11-=2-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Rocket Mortgage Fieldhouse
PHI-WAS-11=22022,11-=2-2022,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Wells Fargo Center
CHI-CHO-11=22022,11-=2-2022,7:30p,CHI,Chicago Bulls,/teams/CHI/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,United Center
MIA-SAC-11=22022,11-=2-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,FTX Arena
NYK-ATL-11=22022,11-=2-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Madison Square Garden (IV)
HOU-LAC-11=22022,11-=2-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Toyota Center
MIL-DET-11=22022,11-=2-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Fiserv Forum
SAS-TOR-11=22022,11-=2-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,AT&T Center
DAL-UTA-11=22022,11-=2-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,American Airlines Center
POR-MEM-11=22022,11-=2-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Moda Center
LAL-NOP-11=22022,11-=2-2022,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Crypto.com Arena
ORL-GSW-11=32022,11-=3-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Amway Center
OKC-DEN-11=32022,11-=3-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Paycom Center
DET-CLE-11=42022,11-=4-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Little Caesars Arena
IND-MIA-11=42022,11-=4-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Gainbridge Fieldhouse
PHI-NYK-11=42022,11-=4-2022,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Wells Fargo Center
WAS-BRK-11=42022,11-=4-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Capital One Arena
BOS-CHI-11=42022,11-=4-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,TD Garden
MEM-CHO-11=42022,11-=4-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,FedEx Forum
SAS-LAC-11=42022,11-=4-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,AT&T Center
DAL-TOR-11=42022,11-=4-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,American Airlines Center
NOP-GSW-11=42022,11-=4-2022,8:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Smoothie King Center
MIN-MIL-11=42022,11-=4-2022,10:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Target Center
PHO-POR-11=42022,11-=4-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Footprint Center
LAL-UTA-11=42022,11-=4-2022,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Crypto.com Arena
ORL-SAC-11=52022,11-=5-2022,5:00p,ORL,Orlando Magic,/teams/ORL/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Amway Center
CHO-BRK-11=52022,11-=5-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Spectrum Center
ATL-NOP-11=52022,11-=5-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,State Farm Arena
NYK-BOS-11=52022,11-=5-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Madison Square Garden (IV)
MIL-OKC-11=52022,11-=5-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Fiserv Forum
MIN-HOU-11=52022,11-=5-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Target Center
DEN-SAS-11=52022,11-=5-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Ball Arena
PHO-POR-11=52022,11-=5-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Footprint Center
LAL-CLE-11=62022,11-=6-2022,3:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Crypto.com Arena
MEM-WAS-11=62022,11-=6-2022,6:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,FedEx Forum
TOR-CHI-11=62022,11-=6-2022,6:00p,TOR,Toronto Raptors,/teams/TOR/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Scotiabank Arena
LAC-UTA-11=62022,11-=6-2022,10:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Crypto.com Arena
CHO-WAS-11=72022,11-=7-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Spectrum Center
ORL-HOU-11=72022,11-=7-2022,7:15p,ORL,Orlando Magic,/teams/ORL/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Amway Center
DET-OKC-11=72022,11-=7-2022,7:30p,DET,Detroit Pistons,/teams/DET/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Little Caesars Arena
IND-NOP-11=72022,11-=7-2022,7:45p,IND,Indiana Pacers,/teams/IND/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Gainbridge Fieldhouse
PHI-PHO-11=72022,11-=7-2022,8:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Wells Fargo Center
ATL-MIL-11=72022,11-=7-2022,8:15p,ATL,Atlanta Hawks,/teams/ATL/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,State Farm Arena
MIA-POR-11=72022,11-=7-2022,8:30p,MIA,Miami Heat,/teams/MIA/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,FTX Arena
CHI-TOR-11=72022,11-=7-2022,8:45p,CHI,Chicago Bulls,/teams/CHI/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,United Center
MEM-BOS-11=72022,11-=7-2022,9:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,FedEx Forum
MIN-NYK-11=72022,11-=7-2022,9:15p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Target Center
SAS-DEN-11=72022,11-=7-2022,9:30p,SAS,San Antonio Spurs,/teams/SAS/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,AT&T Center
DAL-BRK-11=72022,11-=7-2022,9:45p,DAL,Dallas Mavericks,/teams/DAL/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,American Airlines Center
GSW-SAC-11=72022,11-=7-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Chase Center
UTA-LAL-11=72022,11-=7-2022,10:15p,UTA,Utah Jazz,/teams/UTA/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Vivint Arena
LAC-CLE-11=72022,11-=7-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Crypto.com Arena
CHO-POR-11=92022,11-=9-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Spectrum Center
IND-DEN-11=92022,11-=9-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Gainbridge Fieldhouse
ORL-DAL-11=92022,11-=9-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Amway Center
ATL-UTA-11=92022,11-=9-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,State Farm Arena
BOS-DET-11=92022,11-=9-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,TD Garden
