game_id,date,team_id,home_away,goals,evGGARatio,shotsPerGame,shootingPctg,oppShotsAllowed,oppSavePctg
2018020485,2018-12-14,52,H,5,1.069,30.575,9.9,31.425,0.899
2018020485,2018-12-14,22,A,4,1.1257,33.475,11.9,30.35,0.91
2018020486,2018-12-14,28,H,3,0.7767,29.525,9.7,30.1125,0.912
2018020486,2018-12-14,25,A,2,1.2014,31.825,10.8,31.9375,0.88
2018020487,2018-12-15,1,H,5,1.2838,34.4625,10.1,31.0125,0.91
2018020487,2018-12-15,54,A,4,1.1592,31.6375,10.3,28.075,0.904
2018020488,2018-12-15,3,H,3,1.2067,31.5802,10.6,35.1852,0.898
2018020488,2018-12-15,53,A,4,0.8212,25.8148,10.6,29.4321,0.911
2018020489,2018-12-15,5,H,5,0.994,34.275,9.4,29.825,0.93
2018020489,2018-12-15,6,A,3,1.7297,32.975,11.0,32.825,0.903
2018020490,2018-12-15,17,H,2,0.8192,28.2375,10.4,31.3086,0.895
2018020490,2018-12-15,9,A,4,0.8514,33.4938,9.4,30.45,0.891
2018020491,2018-12-15,12,H,5,1.2279,34.85,9.0,30.875,0.898
2018020491,2018-12-15,15,A,6,0.9438,31.1375,9.9,25.9625,0.901
2018020492,2018-12-15,19,H,4,0.9677,28.725,11.2,31.1139,0.912
2018020492,2018-12-15,21,A,3,1.1844,33.4051,10.0,32.2625,0.887
2018020493,2018-12-15,16,H,3,0.6373,26.8125,9.0,30.35,0.91
2018020493,2018-12-15,52,A,4,1.069,30.575,9.9,33.525,0.891
2018020494,2018-12-15,22,H,4,1.1257,33.475,11.9,31.45,0.893
2018020494,2018-12-15,4,A,1,0.8706,29.2625,9.0,31.425,0.899
2018020495,2018-12-15,30,H,1,1.0444,30.9625,9.5,27.358,0.889
2018020495,2018-12-15,20,A,2,1.0714,35.7901,8.8,31.2625,0.915
2018020496,2018-12-16,8,H,5,0.8238,27.3,10.1,31.3086,0.895
2018020496,2018-12-16,9,A,2,0.8514,33.4938,9.4,33.7125,0.89
2018020497,2018-12-16,13,H,4,1.2115,36.8519,9.5,29.35,0.908
2018020497,2018-12-16,10,A,3,1.2971,32.2875,10.5,31.6914,0.896
2018020498,2018-12-16,2,H,4,1.2014,30.7284,9.6,30.45,0.891
2018020498,2018-12-16,17,A,3,0.8192,28.2375,10.4,31.1728,0.915
2018020499,2018-12-16,5,H,4,0.994,34.275,9.4,27.963,0.889
2018020499,2018-12-16,26,A,3,1.0637,32.3704,10.3,32.825,0.903
2018020500,2018-12-16,15,H,4,0.9438,31.1375,9.9,33.1139,0.891
2018020500,2018-12-16,7,A,3,0.9592,32.3544,11.0,30.875,0.898
2018020501,2018-12-16,29,H,1,0.6161,29.1519,8.9,39.1875,0.896
2018020501,2018-12-16,24,A,2,0.6261,28.3375,8.9,35.3671,0.886
2018020502,2018-12-16,18,H,2,0.9726,29.5875,9.1,28.075,0.904
2018020502,2018-12-16,1,A,1,1.2838,34.4625,10.1,33.3875,0.914
2018020503,2018-12-16,21,H,6,1.1844,33.4051,10.0,30.1125,0.912
2018020503,2018-12-16,25,A,4,1.2014,31.825,10.8,31.1139,0.912
2018020504,2018-12-16,23,H,5,0.8883,29.725,11.0,31.45,0.893
2018020504,2018-12-16,4,A,1,0.8706,29.2625,9.0,30.8,0.882
2018020505,2018-12-16,3,H,3,1.2067,31.5802,10.6,31.0125,0.91
2018020505,2018-12-16,54,A,4,1.1592,31.6375,10.3,29.4321,0.911
2018020506,2018-12-16,12,H,3,1.2279,34.85,9.0,35.1852,0.898
2018020506,2018-12-16,53,A,0,0.8212,25.8148,10.6,25.9625,0.901
2018020507,2018-12-16,19,H,2,0.9677,28.725,11.2,27.358,0.889
2018020507,2018-12-16,20,A,7,1.0714,35.7901,8.8,32.2625,0.887
2018020508,2018-12-16,6,H,2,1.7297,32.975,11.0,33.1139,0.891
2018020508,2018-12-16,7,A,4,0.9592,32.3544,11.0,29.825,0.93
2018020509,2018-12-17,16,H,3,0.6373,26.8125,9.0,31.9375,0.88
2018020509,2018-12-17,28,A,7,0.7767,29.525,9.7,33.525,0.891
2018020510,2018-12-17,52,H,5,1.069,30.575,9.9,31.575,0.902
2018020510,2018-12-17,14,A,4,1.0563,31.7625,10.7,30.35,0.91
2018020511,2018-12-17,23,H,4,0.8883,29.725,11.0,31.425,0.899
2018020511,2018-12-17,22,A,2,1.1257,33.475,11.9,30.8,0.882
2018020512,2018-12-18,5,H,2,0.994,34.275,9.4,39.1875,0.896
2018020512,2018-12-18,24,A,4,0.6261,28.3375,8.9,32.825,0.903
2018020513,2018-12-18,29,H,1,0.6161,29.1519,8.9,31.0125,0.91
2018020513,2018-12-18,54,A,0,1.1592,31.6375,10.3,35.3671,0.886
2018020514,2018-12-18,8,H,0,0.8238,27.3,10.1,29.825,0.93
2018020514,2018-12-18,6,A,4,1.7297,32.975,11.0,33.7125,0.89
2018020515,2018-12-18,9,H,4,0.8514,33.4938,9.4,33.3875,0.914
2018020515,2018-12-18,18,A,3,0.9726,29.5875,9.1,31.3086,0.895
2018020516,2018-12-18,21,H,1,1.1844,33.4051,10.0,31.1728,0.915
2018020516,2018-12-18,2,A,4,1.2014,30.7284,9.6,31.1139,0.912
2018020517,2018-12-19,7,H,2,0.9592,32.3544,11.0,31.6914,0.896
2018020517,2018-12-19,13,A,5,1.2115,36.8519,9.5,33.1139,0.891
2018020518,2018-12-19,1,H,2,1.2838,34.4625,10.1,29.35,0.908
2018020518,2018-12-19,10,A,7,1.2971,32.2875,10.5,28.075,0.904
2018020519,2018-12-19,3,H,3,1.2067,31.5802,10.6,39.1875,0.896
2018020519,2018-12-19,24,A,1,0.6261,28.3375,8.9,29.4321,0.911
2018020520,2018-12-19,4,H,3,0.8706,29.2625,9.0,30.45,0.891
2018020520,2018-12-19,17,A,2,0.8192,28.2375,10.4,31.45,0.893
2018020521,2018-12-19,30,H,0,1.0444,30.9625,9.5,31.9375,0.88
2018020521,2018-12-19,28,A,4,0.7767,29.525,9.7,31.2625,0.915
2018020522,2018-12-19,16,H,2,0.6373,26.8125,9.0,33.3875,0.914
2018020522,2018-12-19,18,A,1,0.9726,29.5875,9.1,33.525,0.891
2018020523,2018-12-19,25,H,2,1.2014,31.825,10.8,27.358,0.889
2018020523,2018-12-19,20,A,0,1.0714,35.7901,8.8,30.1125,0.912
2018020524,2018-12-19,22,H,1,1.1257,33.475,11.9,32.2625,0.887
2018020524,2018-12-19,19,A,4,0.9677,28.725,11.2,31.425,0.899
2018020525,2018-12-19,53,H,1,0.8212,25.8148,10.6,31.1728,0.915
2018020525,2018-12-19,2,A,3,1.2014,30.7284,9.6,35.1852,0.898
2018020526,2018-12-19,23,H,2,0.8883,29.725,11.0,31.575,0.902
2018020526,2018-12-19,14,A,5,1.0563,31.7625,10.7,30.8,0.882
2018020527,2018-12-19,26,H,4,1.0637,32.3704,10.3,30.35,0.91
2018020527,2018-12-19,52,A,1,1.069,30.575,9.9,27.963,0.889
2018020528,2018-12-20,15,H,1,0.9438,31.1375,9.9,32.825,0.903
2018020528,2018-12-20,5,A,2,0.994,34.275,9.4,30.875,0.898
2018020529,2018-12-20,21,H,2,1.1844,33.4051,10.0,33.7125,0.89
2018020529,2018-12-20,8,A,1,0.8238,27.3,10.1,31.1139,0.912
2018020530,2018-12-21,6,H,3,1.7297,32.975,11.0,39.1875,0.896
2018020530,2018-12-21,24,A,1,0.6261,28.3375,8.9,29.825,0.93
2018020531,2018-12-21,10,H,6,1.2971,32.2875,10.5,31.6914,0.896
2018020531,2018-12-21,13,A,1,1.2115,36.8519,9.5,29.35,0.908
2018020532,2018-12-21,4,H,2,0.8706,29.2625,9.0,33.3875,0.914
2018020532,2018-12-21,18,A,1,0.9726,29.5875,9.1,31.45,0.893
2018020533,2018-12-21,5,H,2,0.994,34.275,9.4,31.2625,0.915
2018020533,2018-12-21,30,A,1,1.0444,30.9625,9.5,32.825,0.903
2018020534,2018-12-21,12,H,1,1.2279,34.85,9.0,30.45,0.891
2018020534,2018-12-21,17,A,4,0.8192,28.2375,10.4,25.9625,0.901
2018020535,2018-12-21,29,H,2,0.6161,29.1519,8.9,28.075,0.904
2018020535,2018-12-21,1,A,1,1.2838,34.4625,10.1,35.3671,0.886
2018020536,2018-12-21,25,H,2,1.2014,31.825,10.8,33.525,0.891
2018020536,2018-12-21,16,A,5,0.6373,26.8125,9.0,30.1125,0.912
2018020537,2018-12-21,20,H,4,1.0714,35.7901,8.8,31.575,0.902
2018020537,2018-12-21,14,A,5,1.0563,31.7625,10.7,27.358,0.889
2018020538,2018-12-21,53,H,1,0.8212,25.8148,10.6,33.7125,0.89
2018020538,2018-12-21,8,A,2,0.8238,27.3,10.1,35.1852,0.898
2018020539,2018-12-21,23,H,5,0.8883,29.725,11.0,32.2625,0.887
2018020539,2018-12-21,19,A,1,0.9677,28.725,11.2,30.8,0.882
2018020540,2018-12-21,54,H,4,1.1592,31.6375,10.3,31.1728,0.915
2018020540,2018-12-21,2,A,2,1.2014,30.7284,9.6,31.0125,0.91
2018020541,2018-12-21,28,H,3,0.7767,29.525,9.7,30.35,0.91
2018020541,2018-12-21,52,A,5,1.069,30.575,9.9,31.9375,0.88
2018020542,2018-12-22,1,H,5,1.2838,34.4625,10.1,31.3086,0.895
2018020542,2018-12-22,9,A,2,0.8514,33.4938,9.4,28.075,0.904
2018020543,2018-12-22,15,H,2,0.9438,31.1375,9.9,33.1139,0.891
2018020543,2018-12-22,7,A,1,0.9592,32.3544,11.0,30.875,0.898
2018020544,2018-12-22,21,H,1,1.1844,33.4051,10.0,33.525,0.891
2018020544,2018-12-22,16,A,2,0.6373,26.8125,9.0,31.1139,0.912
2018020545,2018-12-22,6,H,5,1.7297,32.975,11.0,33.3875,0.914
2018020545,2018-12-22,18,A,2,0.9726,29.5875,9.1,29.825,0.93
2018020546,2018-12-22,4,H,3,0.8706,29.2625,9.0,35.3671,0.886
2018020546,2018-12-22,29,A,4,0.6161,29.1519,8.9,31.45,0.893
2018020547,2018-12-22,17,H,1,0.8192,28.2375,10.4,31.6914,0.896
2018020547,2018-12-22,13,A,2,1.2115,36.8519,9.5,30.45,0.891
2018020548,2018-12-22,20,H,1,1.0714,35.7901,8.8,32.2625,0.887
2018020548,2018-12-22,19,A,3,0.9677,28.725,11.2,27.358,0.889
2018020549,2018-12-22,54,H,3,1.1592,31.6375,10.3,33.7125,0.89
2018020549,2018-12-22,8,A,4,0.8238,27.3,10.1,31.0125,0.91
2018020550,2018-12-22,28,H,2,0.7767,29.525,9.7,27.963,0.889
2018020550,2018-12-22,26,A,3,1.0637,32.3704,10.3,31.9375,0.88
2018020551,2018-12-23,7,H,3,0.9592,32.3544,11.0,39.1875,0.896
2018020551,2018-12-23,24,A,0,0.6261,28.3375,8.9,33.1139,0.891
2018020552,2018-12-23,10,H,5,1.2971,32.2875,10.5,29.4321,0.911
2018020552,2018-12-23,3,A,3,1.2067,31.5802,10.6,29.35,0.908
2018020553,2018-12-23,9,H,0,0.8514,33.4938,9.4,30.875,0.898
2018020553,2018-12-23,15,A,4,0.9438,31.1375,9.9,31.3086,0.895
2018020554,2018-12-23,12,H,0,1.2279,34.85,9.0,32.825,0.903
2018020554,2018-12-23,5,A,3,0.994,34.275,9.4,25.9625,0.901
2018020555,2018-12-23,53,H,6,0.8212,25.8148,10.6,31.1139,0.912
2018020555,2018-12-23,21,A,4,1.1844,33.4051,10.0,35.1852,0.898
2018020556,2018-12-23,30,H,1,1.0444,30.9625,9.5,30.1125,0.912
2018020556,2018-12-23,25,A,2,1.2014,31.825,10.8,31.2625,0.915
2018020557,2018-12-23,22,H,3,1.1257,33.475,11.9,31.575,0.902
2018020557,2018-12-23,14,A,6,1.0563,31.7625,10.7,31.425,0.899
2018020558,2018-12-23,23,H,0,0.8883,29.725,11.0,30.35,0.91
2018020558,2018-12-23,52,A,1,1.069,30.575,9.9,30.8,0.882
2018020559,2018-12-23,1,H,0,1.2838,34.4625,10.1,35.3671,0.886
2018020559,2018-12-23,29,A,3,0.6161,29.1519,8.9,28.075,0.904
2018020560,2018-12-23,12,H,5,1.2279,34.85,9.0,29.825,0.93
2018020560,2018-12-23,6,A,3,1.7297,32.975,11.0,25.9625,0.901
2018020561,2018-12-24,3,H,2,1.2067,31.5802,10.6,31.45,0.893
2018020561,2018-12-24,4,A,3,0.8706,29.2625,9.0,29.4321,0.911
2018020562,2018-12-24,16,H,3,0.6373,26.8125,9.0,31.6914,0.896
2018020562,2018-12-24,13,A,6,1.2115,36.8519,9.5,33.525,0.891
2018020563,2018-12-24,10,H,5,1.2971,32.2875,10.5,30.45,0.891
2018020563,2018-12-24,17,A,4,0.8192,28.2375,10.4,29.35,0.908
2018020564,2018-12-24,25,H,1,1.2014,31.825,10.8,31.1728,0.915
2018020564,2018-12-24,2,A,3,1.2014,30.7284,9.6,30.1125,0.912
2018020565,2018-12-24,54,H,3,1.1592,31.6375,10.3,27.963,0.889
2018020565,2018-12-24,26,A,4,1.0637,32.3704,10.3,31.0125,0.91
2018020566,2018-12-24,28,H,3,0.7767,29.525,9.7,35.1852,0.898
2018020566,2018-12-24,53,A,4,0.8212,25.8148,10.6,31.9375,0.88
2018020567,2018-12-28,6,H,2,1.7297,32.975,11.0,28.075,0.904
2018020567,2018-12-28,1,A,5,1.2838,34.4625,10.1,29.825,0.93
2018020568,2018-12-28,3,H,3,1.2067,31.5802,10.6,35.3671,0.886
2018020568,2018-12-28,29,A,4,0.6161,29.1519,8.9,29.4321,0.911
2018020569,2018-12-28,5,H,5,0.994,34.275,9.4,30.45,0.891
2018020569,2018-12-28,17,A,2,0.8192,28.2375,10.4,32.825,0.903
2018020570,2018-12-28,15,H,3,0.9438,31.1375,9.9,25.9625,0.901
2018020570,2018-12-28,12,A,1,1.2279,34.85,9.0,30.875,0.898
2018020571,2018-12-28,14,H,6,1.0563,31.7625,10.7,31.45,0.893
2018020571,2018-12-28,4,A,5,0.8706,29.2625,9.0,31.575,0.902
2018020572,2018-12-28,19,H,4,0.9677,28.725,11.2,33.1139,0.891
2018020572,2018-12-28,7,A,1,0.9592,32.3544,11.0,32.2625,0.887
2018020573,2018-12-28,18,H,0,0.9726,29.5875,9.1,30.1125,0.912
2018020573,2018-12-28,25,A,2,1.2014,31.825,10.8,33.3875,0.914
2018020574,2018-12-28,52,H,1,1.069,30.575,9.9,27.358,0.889
2018020574,2018-12-28,20,A,4,1.0714,35.7901,8.8,30.35,0.91
2018020575,2018-12-28,16,H,5,0.6373,26.8125,9.0,31.2625,0.915
2018020575,2018-12-28,30,A,2,1.0444,30.9625,9.5,33.525,0.891
2018020576,2018-12-28,22,H,2,1.1257,33.475,11.9,30.8,0.882
2018020576,2018-12-28,23,A,4,0.8883,29.725,11.0,31.425,0.899
2018020577,2018-12-28,54,H,2,1.1592,31.6375,10.3,31.1139,0.912
2018020577,2018-12-28,21,A,1,1.1844,33.4051,10.0,31.0125,0.91
2018020578,2018-12-28,26,H,2,1.0637,32.3704,10.3,35.1852,0.898
2018020578,2018-12-28,53,A,1,0.8212,25.8148,10.6,27.963,0.889
2018020579,2018-12-28,28,H,4,0.7767,29.525,9.7,39.1875,0.896
2018020579,2018-12-28,24,A,2,0.6261,28.3375,8.9,31.9375,0.88
2018020580,2018-12-29,13,H,3,1.2115,36.8519,9.5,33.7125,0.89
2018020580,2018-12-29,8,A,5,0.8238,27.3,10.1,31.6914,0.896
2018020581,2018-12-29,2,H,6,1.2014,30.7284,9.6,31.3086,0.895
2018020581,2018-12-29,9,A,3,0.8514,33.4938,9.4,31.1728,0.915
2018020582,2018-12-29,29,H,2,0.6161,29.1519,8.9,29.35,0.908
2018020582,2018-12-29,10,A,4,1.2971,32.2875,10.5,35.3671,0.886
2018020583,2018-12-29,1,H,2,1.2838,34.4625,10.1,25.9625,0.901
2018020583,2018-12-29,12,A,0,1.2279,34.85,9.0,28.075,0.904
2018020584,2018-12-29,52,H,1,1.069,30.575,9.9,31.2625,0.915
2018020584,2018-12-29,30,A,3,1.0444,30.9625,9.5,30.35,0.91
2018020585,2018-12-29,22,H,4,1.1257,33.475,11.9,31.9375,0.88
2018020585,2018-12-29,28,A,7,0.7767,29.525,9.7,31.425,0.899
2018020586,2018-12-29,26,H,1,1.0637,32.3704,10.3,31.0125,0.91
2018020586,2018-12-29,54,A,4,1.1592,31.6375,10.3,27.963,0.889
2018020587,2018-12-30,7,H,2,0.9592,32.3544,11.0,29.825,0.93
2018020587,2018-12-30,6,A,3,1.7297,32.975,11.0,33.1139,0.891
2018020588,2018-12-30,10,H,0,1.2971,32.2875,10.5,31.1728,0.915
2018020588,2018-12-30,2,A,4,1.2014,30.7284,9.6,29.35,0.908
2018020589,2018-12-30,9,H,2,0.8514,33.4938,9.4,30.875,0.898
2018020589,2018-12-30,15,A,3,0.9438,31.1375,9.9,31.3086,0.895
2018020590,2018-12-30,14,H,6,1.0563,31.7625,10.7,33.7125,0.89
2018020590,2018-12-30,8,A,5,0.8238,27.3,10.1,31.575,0.902
2018020591,2018-12-30,13,H,2,1.2115,36.8519,9.5,31.45,0.893
2018020591,2018-12-30,4,A,1,0.8706,29.2625,9.0,31.6914,0.896
2018020592,2018-12-30,19,H,1,0.9677,28.725,11.2,32.825,0.903
2018020592,2018-12-30,5,A,6,0.994,34.275,9.4,32.2625,0.887
2018020593,2018-12-30,18,H,3,0.9726,29.5875,9.1,29.4321,0.911
2018020593,2018-12-30,3,A,4,1.2067,31.5802,10.6,33.3875,0.914
2018020594,2018-12-30,25,H,5,1.2014,31.825,10.8,30.45,0.891
2018020594,2018-12-30,17,A,1,0.8192,28.2375,10.4,30.1125,0.912
2018020595,2018-12-30,21,H,2,1.1844,33.4051,10.0,33.525,0.891
2018020595,2018-12-30,16,A,3,0.6373,26.8125,9.0,31.1139,0.912
2018020596,2018-12-30,20,H,2,1.0714,35.7901,8.8,30.8,0.882
2018020596,2018-12-30,23,A,3,0.8883,29.725,11.0,27.358,0.889
2018020597,2018-12-30,24,H,4,0.6261,28.3375,8.9,35.1852,0.898
2018020597,2018-12-30,53,A,5,0.8212,25.8148,10.6,39.1875,0.896
2018020598,2018-12-31,53,H,1,0.8212,25.8148,10.6,31.0125,0.91
2018020598,2018-12-31,54,A,5,1.1592,31.6375,10.3,35.1852,0.898
2018020599,2018-12-31,15,H,3,0.9438,31.1375,9.9,33.3875,0.914
2018020599,2018-12-31,18,A,6,0.9726,29.5875,9.1,30.875,0.898
2018020600,2018-12-31,1,H,4,1.2838,34.4625,10.1,30.8,0.882
2018020600,2018-12-31,23,A,0,0.8883,29.725,11.0,28.075,0.904
2018020601,2018-12-31,7,H,1,0.9592,32.3544,11.0,31.1728,0.915
2018020601,2018-12-31,2,A,3,1.2014,30.7284,9.6,33.1139,0.891
2018020602,2018-12-31,12,H,3,1.2279,34.85,9.0,31.45,0.893
2018020602,2018-12-31,4,A,1,0.8706,29.2625,9.0,25.9625,0.901
2018020603,2018-12-31,30,H,2,1.0444,30.9625,9.5,32.825,0.903
2018020603,2018-12-31,5,A,3,0.994,34.275,9.4,31.2625,0.915
2018020604,2019-01-01,29,H,6,0.6161,29.1519,8.9,31.3086,0.895
2018020604,2019-01-01,9,A,3,0.8514,33.4938,9.4,35.3671,0.886
2018020605,2019-01-01,19,H,1,0.9677,28.725,11.2,29.4321,0.911
2018020605,2019-01-01,3,A,2,1.2067,31.5802,10.6,32.2625,0.887
2018020606,2019-01-01,17,H,3,0.8192,28.2375,10.4,31.6914,0.896
2018020606,2019-01-01,13,A,4,1.2115,36.8519,9.5,30.45,0.891
2018020607,2019-01-01,21,H,2,1.1844,33.4051,10.0,27.963,0.889
2018020607,2019-01-01,26,A,3,1.0637,32.3704,10.3,31.1139,0.912
2018020611,2019-01-01,24,H,1,0.6261,28.3375,8.9,31.575,0.902
2018020611,2019-01-01,14,A,2,1.0563,31.7625,10.7,39.1875,0.896
2018020608,2019-01-01,25,H,2,1.2014,31.825,10.8,33.7125,0.89
2018020608,2019-01-01,8,A,3,0.8238,27.3,10.1,30.1125,0.912
2018020609,2019-01-01,20,H,8,1.0714,35.7901,8.8,31.9375,0.88
2018020609,2019-01-01,28,A,5,0.7767,29.525,9.7,27.358,0.889
2018020610,2019-01-01,22,H,3,1.1257,33.475,11.9,30.35,0.91
2018020610,2019-01-01,52,A,4,1.069,30.575,9.9,31.425,0.899
2018020612,2019-01-01,16,H,2,0.6373,26.8125,9.0,29.825,0.93
2018020612,2019-01-01,6,A,4,1.7297,32.975,11.0,33.525,0.891
2018020613,2019-01-02,18,H,4,0.9726,29.5875,9.1,31.45,0.893
2018020613,2019-01-02,4,A,0,0.8706,29.2625,9.0,33.3875,0.914
2018020614,2019-01-02,54,H,2,1.1592,31.6375,10.3,27.963,0.889
2018020614,2019-01-02,26,A,0,1.0637,32.3704,10.3,31.0125,0.91
2018020615,2019-01-03,9,H,3,0.8514,33.4938,9.4,30.8,0.882
2018020615,2019-01-03,23,A,4,0.8883,29.725,11.0,31.3086,0.895
2018020616,2019-01-03,17,H,3,0.8192,28.2375,10.4,27.358,0.889
2018020616,2019-01-03,20,A,5,1.0714,35.7901,8.8,30.45,0.891
2018020617,2019-01-03,3,H,2,1.2067,31.5802,10.6,32.825,0.903
2018020617,2019-01-03,5,A,7,0.994,34.275,9.4,29.4321,0.911
2018020618,2019-01-03,25,H,5,1.2014,31.825,10.8,28.075,0.904
2018020618,2019-01-03,1,A,4,1.2838,34.4625,10.1,30.1125,0.912
2018020619,2019-01-03,21,H,4,1.1844,33.4051,10.0,31.9375,0.88
2018020619,2019-01-03,28,A,5,0.7767,29.525,9.7,31.1139,0.912
2018020620,2019-01-03,53,H,1,0.8212,25.8148,10.6,31.425,0.899
2018020620,2019-01-03,22,A,3,1.1257,33.475,11.9,35.1852,0.898
2018020621,2019-01-03,10,H,3,1.2971,32.2875,10.5,31.2625,0.915
2018020621,2019-01-03,30,A,4,1.0444,30.9625,9.5,29.35,0.908
2018020622,2019-01-04,6,H,6,1.7297,32.975,11.0,27.358,0.889
2018020622,2019-01-04,20,A,4,1.0714,35.7901,8.8,29.825,0.93
2018020623,2019-01-04,7,H,4,0.9592,32.3544,11.0,31.6914,0.896
2018020623,2019-01-04,13,A,3,1.2115,36.8519,9.5,33.1139,0.891
2018020625,2019-01-04,4,H,3,0.8706,29.2625,9.0,25.9625,0.901
2018020625,2019-01-04,12,A,5,1.2279,34.85,9.0,31.45,0.893
2018020624,2019-01-04,2,H,3,1.2014,30.7284,9.6,33.525,0.891
2018020624,2019-01-04,16,A,2,0.6373,26.8125,9.0,31.1728,0.915
2018020626,2019-01-04,8,H,2,0.8238,27.3,10.1,30.8,0.882
2018020626,2019-01-04,23,A,0,0.8883,29.725,11.0,33.7125,0.89
2018020627,2019-01-04,19,H,5,0.9677,28.725,11.2,30.875,0.898
2018020627,2019-01-04,15,A,2,0.9438,31.1375,9.9,32.2625,0.887
2018020628,2019-01-04,26,H,2,1.0637,32.3704,10.3,31.575,0.902
2018020628,2019-01-04,14,A,6,1.0563,31.7625,10.7,27.963,0.889
2018020629,2019-01-05,5,H,4,0.994,34.275,9.4,30.35,0.91
2018020629,2019-01-05,52,A,0,1.069,30.575,9.9,32.825,0.903
2018020630,2019-01-05,17,H,4,0.8192,28.2375,10.4,33.3875,0.914
2018020630,2019-01-05,18,A,3,0.9726,29.5875,9.1,30.45,0.891
2018020631,2019-01-05,12,H,4,1.2279,34.85,9.0,35.3671,0.886
2018020631,2019-01-05,29,A,2,0.6161,29.1519,8.9,25.9625,0.901
2018020632,2019-01-05,25,H,2,1.2014,31.825,10.8,30.875,0.898
2018020632,2019-01-05,15,A,1,0.9438,31.1375,9.9,30.1125,0.912
2018020633,2019-01-05,21,H,6,1.1844,33.4051,10.0,29.4321,0.911
2018020633,2019-01-05,3,A,1,1.2067,31.5802,10.6,31.1139,0.912
2018020634,2019-01-05,53,H,2,0.8212,25.8148,10.6,28.075,0.904
2018020634,2019-01-05,1,A,3,1.2838,34.4625,10.1,35.1852,0.898
2018020635,2019-01-05,24,H,2,0.6261,28.3375,8.9,31.0125,0.91
2018020635,2019-01-05,54,A,3,1.1592,31.6375,10.3,39.1875,0.896
2018020636,2019-01-05,4,H,2,0.8706,29.2625,9.0,27.358,0.889
2018020636,2019-01-05,20,A,3,1.0714,35.7901,8.8,31.45,0.893
2018020637,2019-01-05,9,H,3,0.8514,33.4938,9.4,31.2625,0.915
2018020637,2019-01-05,30,A,4,1.0444,30.9625,9.5,31.3086,0.895
2018020638,2019-01-06,6,H,2,1.7297,32.975,11.0,33.1139,0.891
2018020638,2019-01-06,7,A,1,0.9592,32.3544,11.0,29.825,0.93
2018020639,2019-01-06,10,H,5,1.2971,32.2875,10.5,30.8,0.882
2018020639,2019-01-06,23,A,0,0.8883,29.725,11.0,29.35,0.908
2018020640,2019-01-06,8,H,1,0.8238,27.3,10.1,33.3875,0.914
2018020640,2019-01-06,18,A,4,0.9726,29.5875,9.1,33.7125,0.89
2018020641,2019-01-06,13,H,3,1.2115,36.8519,9.5,35.3671,0.886
2018020641,2019-01-06,29,A,4,0.6161,29.1519,8.9,31.6914,0.896
2018020642,2019-01-06,19,H,3,0.9677,28.725,11.2,31.1728,0.915
2018020642,2019-01-06,2,A,4,1.2014,30.7284,9.6,32.2625,0.887
2018020643,2019-01-06,26,H,4,1.0637,32.3704,10.3,31.425,0.899
2018020643,2019-01-06,22,A,0,1.1257,33.475,11.9,27.963,0.889
2018020644,2019-01-06,28,H,5,0.7767,29.525,9.7,31.575,0.902
2018020644,2019-01-06,14,A,2,1.0563,31.7625,10.7,31.9375,0.88
2018020647,2019-01-06,9,H,4,0.8514,33.4938,9.4,25.9625,0.901
2018020647,2019-01-06,12,A,5,1.2279,34.85,9.0,31.3086,0.895
2018020645,2019-01-06,53,H,5,0.8212,25.8148,10.6,29.4321,0.911
2018020645,2019-01-06,3,A,0,1.2067,31.5802,10.6,35.1852,0.898
2018020646,2019-01-06,54,H,3,1.1592,31.6375,10.3,28.075,0.904
2018020646,2019-01-06,1,A,2,1.2838,34.4625,10.1,31.0125,0.91
2018020648,2019-01-06,17,H,2,0.8192,28.2375,10.4,30.875,0.898
2018020648,2019-01-06,15,A,3,0.9438,31.1375,9.9,30.45,0.891
2018020649,2019-01-06,52,H,5,1.069,30.575,9.9,30.1125,0.912
2018020649,2019-01-06,25,A,1,1.2014,31.825,10.8,30.35,0.91
2018020650,2019-01-07,5,H,3,0.994,34.275,9.4,33.525,0.891
2018020650,2019-01-07,16,A,5,0.6373,26.8125,9.0,32.825,0.903
2018020651,2019-01-07,24,H,0,0.6261,28.3375,8.9,31.425,0.899
2018020651,2019-01-07,22,A,4,1.1257,33.475,11.9,39.1875,0.896
2018020652,2019-01-08,10,H,0,1.2971,32.2875,10.5,33.3875,0.914
2018020652,2019-01-08,18,A,4,0.9726,29.5875,9.1,29.35,0.908
2018020653,2019-01-08,4,H,0,0.8706,29.2625,9.0,32.2625,0.887
2018020653,2019-01-08,19,A,3,0.9677,28.725,11.2,31.45,0.893
2018020654,2019-01-08,8,H,0,0.8238,27.3,10.1,31.2625,0.915
2018020654,2019-01-08,30,A,1,1.0444,30.9625,9.5,33.7125,0.89
2018020655,2019-01-08,16,H,3,0.6373,26.8125,9.0,27.358,0.889
2018020655,2019-01-08,20,A,4,1.0714,35.7901,8.8,33.525,0.891
2018020656,2019-01-08,28,H,3,0.7767,29.525,9.7,27.963,0.889
2018020656,2019-01-08,26,A,1,1.0637,32.3704,10.3,31.9375,0.88
2018020657,2019-01-09,6,H,4,1.7297,32.975,11.0,31.2625,0.915
2018020657,2019-01-09,30,A,0,1.0444,30.9625,9.5,29.825,0.93
2018020658,2019-01-09,7,H,5,0.9592,32.3544,11.0,28.075,0.904
